timestamp,sample_idx,s1,s2,deg_s1,deg_s2,err32,s1x_raw,s1y_raw,node_count,conn,rm,iso,iso_id,ins,ins_id
2026-04-13 14:04:52.651,16,1,2,1,2,565001,594,-570,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,17,2,0,2,1,446650,46,280,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,18,0,2,1,2,514001,-614,535,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,19,0,2,1,2,531910,-518,674,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,20,1,2,1,2,583849,678,-388,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,21,0,2,1,2,536277,-607,606,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,22,0,2,1,2,588025,-702,342,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,23,2,0,2,1,444089,43,384,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,24,0,2,1,2,609296,-772,160,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,25,1,2,1,2,581705,669,-503,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,26,1,2,1,2,600870,750,-347,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,27,1,2,1,2,626442,649,-522,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,28,0,2,1,2,614417,-656,72,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,29,1,0,2,2,660097,419,-579,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,30,1,2,2,2,661404,395,-651,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,31,0,2,2,2,632125,-682,259,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,32,2,1,2,2,440191,92,255,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,33,0,2,2,2,647129,-621,416,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,34,1,2,2,2,672186,525,-538,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,35,1,2,2,2,674614,552,-620,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,36,2,1,2,2,472332,327,227,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,37,0,2,2,2,658754,-532,566,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,38,1,2,2,2,672577,627,-568,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,39,1,2,2,2,681044,537,-479,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,40,1,2,2,2,681187,598,-495,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,41,1,2,2,2,699814,486,-631,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,42,1,2,2,2,710828,357,-690,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,43,2,0,2,2,468045,241,293,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,44,1,2,2,2,739178,173,-564,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,45,2,1,2,2,499553,444,195,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,46,1,2,2,2,744469,63,-500,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,47,0,1,2,2,640881,-624,509,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,48,1,2,2,2,757097,214,-559,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,49,0,1,2,2,652874,-725,386,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,50,0,2,2,2,663701,-667,512,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,51,1,2,2,2,755027,112,-549,3,1,0,0,0,0,2
2026-04-13 14:04:52.651,52,2,0,2,2,490685,369,238,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,53,1,2,2,2,754415,109,-637,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,54,0,2,2,2,656378,-667,572,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,55,1,2,2,2,757014,126,-746,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,56,1,2,2,2,754776,112,-776,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,57,0,2,2,2,672116,-488,608,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,58,0,2,2,2,672452,-553,622,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,59,2,1,2,2,478910,324,202,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,60,0,2,2,2,669730,-610,600,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,61,0,1,2,2,702175,-710,397,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,62,1,2,2,2,739897,150,-817,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,63,2,1,2,2,476500,301,115,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,64,0,2,2,2,711656,-593,285,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,65,1,2,2,2,756223,34,-666,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,66,1,0,2,2,770413,-76,-553,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,67,0,2,2,2,710351,-510,226,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,68,1,2,2,2,791552,112,-614,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,69,1,2,2,2,799935,170,-730,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,70,0,2,2,2,730097,-379,376,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,71,2,1,2,2,462715,293,71,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,72,2,1,2,2,467888,282,-30,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,73,0,2,2,2,739621,-465,511,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,74,0,2,2,2,740463,-454,438,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,75,1,2,2,2,795111,57,-638,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,76,0,1,2,2,788736,-619,209,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,77,0,2,2,2,821526,-498,402,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,78,1,2,2,2,815314,260,-625,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,79,1,2,2,2,820198,211,-722,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,80,1,2,2,2,828542,339,-737,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,81,0,2,2,2,811612,-446,356,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,82,1,2,2,2,829357,248,-788,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,83,2,0,2,2,467242,221,122,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,84,0,2,2,2,825640,-440,538,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,85,0,2,2,2,837600,-305,597,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,86,2,1,2,2,488067,401,53,3,1,0,0,0,0,2
2026-04-13 14:04:52.665,87,0,2,2,2,856327,-469,497,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,88,0,2,2,2,860401,-573,493,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,89,0,2,2,2,871855,-461,586,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,90,0,2,2,2,898079,-603,434,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,91,0,2,2,2,900104,-693,431,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,92,1,2,2,2,802827,301,-840,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,93,2,0,2,2,497442,308,211,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,94,0,2,2,2,892113,-686,489,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,95,1,2,2,2,815370,149,-741,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,96,1,2,2,2,815386,84,-764,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,97,0,2,2,2,904344,-522,561,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,98,1,2,2,2,819782,-20,-692,3,1,0,0,0,0,2
2026-04-13 14:04:52.685,99,1,2,2,2,863033,238,-662,4,1,0,0,0,1,3
2026-04-13 14:04:52.688,0,1,3,2,2,437902,254,-555,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,1,2,1,2,2,508437,476,115,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,2,2,3,3,3,512087,386,98,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,3,1,3,2,3,442618,144,-606,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,4,0,3,2,3,451574,-434,651,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,5,2,3,3,3,530320,569,126,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,6,0,3,2,3,450644,-427,711,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,7,1,3,2,3,446658,231,-697,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,8,3,0,3,2,434279,-184,-47,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,9,2,3,3,3,535829,451,205,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,10,2,3,3,3,537704,375,213,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,11,3,0,3,2,468459,-423,-48,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,12,0,3,2,3,441348,-458,735,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,13,1,2,2,3,455566,388,-655,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,14,2,1,3,2,553344,512,87,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,15,3,0,3,2,477634,-573,-16,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,16,1,2,2,3,455846,413,-742,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,17,0,2,2,3,448466,-313,693,4,1,0,0,0,0,3
2026-04-13 14:04:52.688,18,0,3,2,3,449560,-371,721,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,19,0,3,2,3,453039,-348,804,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,20,2,1,3,2,549228,616,68,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,21,3,0,3,2,483774,-644,124,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,22,3,0,3,2,496311,-728,5,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,23,0,2,2,3,457474,-231,749,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,24,3,0,3,2,499405,-790,-75,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,25,1,2,2,3,443892,480,-750,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,26,2,1,3,2,543400,708,50,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,27,1,2,2,3,442652,461,-804,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,28,3,0,3,2,501848,-667,-94,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,29,1,3,2,3,460334,287,-776,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,30,1,2,2,3,458810,302,-789,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,31,0,3,2,3,459773,-386,730,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,32,2,1,3,2,545690,555,26,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,33,0,3,2,3,456889,-414,745,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,34,2,1,3,2,552208,638,-66,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,35,1,2,2,3,456120,395,-795,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,36,2,1,3,2,555015,709,4,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,37,0,3,2,3,452344,-388,797,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,38,2,1,3,2,564005,736,-132,4,1,0,0,0,0,3
2026-04-13 14:04:52.701,39,2,1,3,2,573283,613,-174,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,40,2,1,3,2,579986,652,-282,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,41,1,2,2,3,448712,343,-841,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,42,1,2,2,3,452032,257,-837,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,43,0,3,2,3,460204,-256,693,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,44,3,1,3,2,483636,-539,-153,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,45,2,1,3,2,577337,729,-208,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,46,3,1,3,2,489821,-434,-213,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,47,0,3,2,3,479424,-432,604,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,48,1,2,2,3,448976,349,-795,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,49,3,0,3,2,507679,-592,-118,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,50,0,3,2,3,477018,-463,664,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,51,1,3,2,3,461679,207,-714,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,52,0,2,2,3,508049,-260,568,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,53,1,2,2,3,459716,176,-752,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,54,0,3,2,3,515904,-383,615,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,55,1,2,2,3,459965,173,-827,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,56,1,2,2,3,458702,145,-833,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,57,0,3,2,3,516503,-289,641,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,58,0,3,2,3,525065,-413,645,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,59,2,0,3,2,567852,569,-109,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,60,0,3,2,3,528237,-512,616,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,61,3,0,3,2,491944,-699,-108,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,62,1,2,2,3,449260,175,-859,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,63,2,1,3,2,564846,472,-101,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,64,3,0,3,2,496430,-585,-67,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,65,3,1,3,2,505941,-480,-141,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,66,3,1,3,2,506710,-435,-186,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,67,3,0,3,2,510494,-400,-102,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,68,1,2,2,3,448558,285,-828,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,69,1,2,2,3,448611,291,-879,4,1,0,0,0,0,3
2026-04-13 14:04:52.719,70,0,3,2,3,520922,-381,647,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,71,2,3,3,3,549948,412,-78,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,72,2,1,3,2,551384,365,-134,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,73,0,3,2,3,521936,-466,701,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,74,3,0,3,2,505453,-410,7,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,75,3,2,3,3,518192,-346,-125,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,76,3,0,3,2,545115,-543,-184,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,77,0,3,2,3,519312,-391,742,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,78,1,2,2,3,450949,422,-794,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,79,1,2,2,3,457140,324,-841,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,80,1,2,2,3,461845,418,-820,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,81,0,3,2,3,525667,-372,598,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,82,1,2,2,3,467517,304,-847,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,83,0,2,2,3,536224,-230,565,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,84,0,3,2,3,546583,-289,686,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,85,0,2,2,3,550251,-199,701,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,86,2,1,3,2,536099,494,-130,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,87,3,0,3,2,540964,-634,-50,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,88,3,0,3,2,558688,-689,110,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,89,0,3,2,3,542417,-200,730,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,90,3,0,3,2,558030,-762,101,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,91,3,0,3,2,563629,-804,198,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,92,1,2,2,3,452197,343,-884,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,93,0,2,2,3,541544,-107,685,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,94,3,0,3,2,569791,-764,326,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,95,1,2,2,3,473483,178,-773,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,96,1,2,2,3,475425,104,-786,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,97,0,3,2,3,533382,-118,700,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,98,1,2,2,3,484105,-5,-708,4,1,0,0,0,0,3
2026-04-13 14:04:52.736,99,2,1,3,2,530684,585,-272,5,1,0,0,0,1,4
2026-04-13 14:04:52.752,0,2,1,3,2,269722,496,-283,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,1,2,4,3,2,280192,611,-226,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,2,4,2,2,3,280714,-9,33,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,3,1,4,3,3,475387,-36,-713,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,4,0,3,2,3,521854,-152,749,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,5,2,4,3,3,296390,725,-100,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,6,0,3,2,3,522746,-230,779,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,7,1,2,3,3,484066,106,-772,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,8,4,3,3,3,278883,-89,14,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,9,4,0,4,3,291648,-7,129,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,10,4,2,4,3,293837,55,159,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,11,3,4,3,4,277626,-827,205,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,12,0,3,3,3,516106,-321,784,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,13,2,1,3,3,300409,730,-239,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,14,2,4,3,4,300080,762,-227,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,15,3,0,3,3,275109,-856,162,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,16,1,2,3,3,477890,213,-822,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,17,0,4,3,4,515553,-216,726,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,18,0,3,3,3,518950,-303,744,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,19,0,4,3,4,521010,-300,821,5,1,0,0,0,0,4
2026-04-13 14:04:52.752,20,2,4,3,4,298223,792,-148,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,21,3,0,3,3,274108,-843,247,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,22,3,4,3,4,290002,-867,91,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,23,0,4,3,4,522544,-197,761,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,24,3,4,3,4,295675,-887,-15,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,25,1,2,3,3,473899,341,-806,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,26,2,4,3,4,294423,834,-99,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,27,1,2,3,3,471491,363,-843,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,28,3,4,3,4,307410,-735,-52,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,29,1,4,3,4,483082,218,-803,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,30,1,2,3,3,482132,254,-807,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,31,0,3,3,3,525155,-362,738,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,32,4,2,4,3,273105,94,94,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,33,0,3,3,3,522013,-397,751,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,34,2,1,3,3,287266,829,-155,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,35,1,2,3,3,480994,362,-808,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,36,2,4,3,4,291798,843,-58,5,1,0,0,0,0,4
2026-04-13 14:04:52.768,37,0,4,3,4,516162,-376,801,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,38,2,1,3,3,299074,830,-176,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,39,4,2,4,3,277292,163,-18,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,40,2,1,3,3,304961,803,-284,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,41,1,2,3,3,472154,320,-850,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,42,1,4,3,4,474622,241,-843,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,43,4,0,4,3,288547,128,125,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,44,3,4,3,4,305986,-589,-123,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,45,2,4,3,4,304015,835,-209,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,46,3,4,3,4,316719,-469,-192,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,47,0,3,3,3,519086,-515,674,5,1,0,0,0,0,4
2026-04-13 14:04:52.770,48,1,2,3,3,471816,337,-798,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,49,3,0,3,3,333573,-617,-103,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,50,0,3,3,3,514160,-521,713,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,51,1,3,3,3,483669,199,-716,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,52,4,0,4,3,282368,148,187,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,53,1,2,3,3,481421,170,-753,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,54,0,3,3,3,507496,-565,716,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,55,1,2,3,3,481466,169,-828,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,56,1,2,3,3,480073,142,-833,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,57,0,4,3,4,516899,-416,712,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,58,0,3,3,3,520139,-502,694,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,59,4,2,4,3,275469,172,167,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,60,0,3,3,3,520908,-575,650,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,61,3,0,3,3,324719,-717,-98,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,62,1,2,3,3,470175,173,-859,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,63,4,2,4,3,275384,196,90,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,64,3,4,3,4,331859,-598,-60,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,65,3,4,3,4,342810,-489,-136,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,66,3,4,3,4,344484,-442,-182,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,67,3,4,3,4,348869,-405,-99,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,68,1,2,3,3,469083,284,-828,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,69,1,2,3,3,469059,290,-879,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,70,0,4,3,4,517112,-426,671,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,71,4,2,4,3,268058,220,55,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,72,4,2,4,3,273357,231,-41,5,1,0,0,0,0,4
2026-04-13 14:04:52.785,73,0,3,3,3,516198,-497,718,5,1,0,0,0,0,4
