timestamp,sample_idx,s1,s2,deg_s1,deg_s2,err32,s1x_raw,s1y_raw,node_count,conn,rm,iso,iso_id,ins,ins_id
2026-04-13 14:08:42.686,78,1,2,2,2,815314,260,-625,3,1,0,0,0,0,2
2026-04-13 14:08:42.686,79,1,2,2,2,820198,211,-722,3,1,0,0,0,0,2
2026-04-13 14:08:42.686,80,1,2,2,2,828542,339,-737,3,1,0,0,0,0,2
2026-04-13 14:08:42.686,81,0,2,2,2,811612,-446,356,3,1,0,0,0,0,2
2026-04-13 14:08:42.686,82,1,2,2,2,829357,248,-788,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,83,2,0,2,2,467242,221,122,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,84,0,2,2,2,825640,-440,538,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,85,0,2,2,2,837600,-305,597,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,86,2,1,2,2,488067,401,53,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,87,0,2,2,2,856327,-469,497,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,88,0,2,2,2,860401,-573,493,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,89,0,2,2,2,871855,-461,586,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,90,0,2,2,2,898079,-603,434,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,91,0,2,2,2,900104,-693,431,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,92,1,2,2,2,802827,301,-840,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,93,2,0,2,2,497442,308,211,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,94,0,2,2,2,892113,-686,489,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,95,1,2,2,2,815370,149,-741,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,96,1,2,2,2,815386,84,-764,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,97,0,2,2,2,904344,-522,561,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,98,1,2,2,2,819782,-20,-692,3,1,0,0,0,0,2
2026-04-13 14:08:42.696,99,1,2,2,2,863033,238,-662,4,1,0,0,0,1,3
2026-04-13 14:08:42.697,0,1,3,2,2,437902,254,-555,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,1,2,1,2,2,508437,476,115,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,2,2,3,3,3,512087,386,98,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,3,1,3,2,3,442618,144,-606,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,4,0,3,2,3,451574,-434,651,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,5,2,3,3,3,530320,569,126,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,6,0,3,2,3,450644,-427,711,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,7,1,3,2,3,446658,231,-697,4,1,0,0,0,0,3
2026-04-13 14:08:42.697,8,3,0,3,2,434279,-184,-47,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,9,2,3,3,3,535829,451,205,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,10,2,3,3,3,537704,375,213,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,11,3,0,3,2,468459,-423,-48,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,12,0,3,2,3,441348,-458,735,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,13,1,2,2,3,455566,388,-655,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,14,2,1,3,2,553344,512,87,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,15,3,0,3,2,477634,-573,-16,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,16,1,2,2,3,455846,413,-742,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,17,0,2,2,3,448466,-313,693,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,18,0,3,2,3,449560,-371,721,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,19,0,3,2,3,453039,-348,804,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,20,2,1,3,2,549228,616,68,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,21,3,0,3,2,483774,-644,124,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,22,3,0,3,2,496311,-728,5,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,23,0,2,2,3,457474,-231,749,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,24,3,0,3,2,499405,-790,-75,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,25,1,2,2,3,443892,480,-750,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,26,2,1,3,2,543400,708,50,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,27,1,2,2,3,442652,461,-804,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,28,3,0,3,2,501848,-667,-94,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,29,1,3,2,3,460334,287,-776,4,1,0,0,0,0,3
2026-04-13 14:08:42.698,30,1,2,2,3,458810,302,-789,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,31,0,3,2,3,459773,-386,730,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,32,2,1,3,2,545690,555,26,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,33,0,3,2,3,456889,-414,745,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,34,2,1,3,2,552208,638,-66,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,35,1,2,2,3,456120,395,-795,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,36,2,1,3,2,555015,709,4,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,37,0,3,2,3,452344,-388,797,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,38,2,1,3,2,564005,736,-132,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,39,2,1,3,2,573283,613,-174,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,40,2,1,3,2,579986,652,-282,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,41,1,2,2,3,448712,343,-841,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,42,1,2,2,3,452032,257,-837,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,43,0,3,2,3,460204,-256,693,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,44,3,1,3,2,483636,-539,-153,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,45,2,1,3,2,577337,729,-208,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,46,3,1,3,2,489821,-434,-213,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,47,0,3,2,3,479424,-432,604,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,48,1,2,2,3,448976,349,-795,4,1,0,0,0,0,3
2026-04-13 14:08:42.715,49,3,0,3,2,507679,-592,-118,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,50,0,3,2,3,477018,-463,664,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,51,1,3,2,3,461679,207,-714,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,52,0,2,2,3,508049,-260,568,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,53,1,2,2,3,459716,176,-752,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,54,0,3,2,3,515904,-383,615,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,55,1,2,2,3,459965,173,-827,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,56,1,2,2,3,458702,145,-833,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,57,0,3,2,3,516503,-289,641,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,58,0,3,2,3,525065,-413,645,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,59,2,0,3,2,567852,569,-109,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,60,0,3,2,3,528237,-512,616,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,61,3,0,3,2,491944,-699,-108,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,62,1,2,2,3,449260,175,-859,4,1,0,0,0,0,3
2026-04-13 14:08:42.716,63,2,1,3,2,564846,472,-101,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,64,3,0,3,2,496430,-585,-67,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,65,3,1,3,2,505941,-480,-141,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,66,3,1,3,2,506710,-435,-186,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,67,3,0,3,2,510494,-400,-102,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,68,1,2,2,3,448558,285,-828,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,69,1,2,2,3,448611,291,-879,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,70,0,3,2,3,520922,-381,647,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,71,2,3,3,3,549948,412,-78,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,72,2,1,3,2,551384,365,-134,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,73,0,3,2,3,521936,-466,701,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,74,3,0,3,2,505453,-410,7,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,75,3,2,3,3,518192,-346,-125,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,76,3,0,3,2,545115,-543,-184,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,77,0,3,2,3,519312,-391,742,4,1,0,0,0,0,3
2026-04-13 14:08:42.731,78,1,2,2,3,450949,422,-794,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,79,1,2,2,3,457140,324,-841,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,80,1,2,2,3,461845,418,-820,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,81,0,3,2,3,525667,-372,598,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,82,1,2,2,3,467517,304,-847,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,83,0,2,2,3,536224,-230,565,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,84,0,3,2,3,546583,-289,686,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,85,0,2,2,3,550251,-199,701,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,86,2,1,3,2,536099,494,-130,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,87,3,0,3,2,540964,-634,-50,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,88,3,0,3,2,558688,-689,110,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,89,0,3,2,3,542417,-200,730,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,90,3,0,3,2,558030,-762,101,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,91,3,0,3,2,563629,-804,198,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,92,1,2,2,3,452197,343,-884,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,93,0,2,2,3,541544,-107,685,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,94,3,0,3,2,569791,-764,326,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,95,1,2,2,3,473483,178,-773,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,96,1,2,2,3,475425,104,-786,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,97,0,3,2,3,533382,-118,700,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,98,1,2,2,3,484105,-5,-708,4,1,0,0,0,0,3
2026-04-13 14:08:42.732,99,2,1,3,2,530684,585,-272,5,1,0,0,0,1,4
2026-04-13 14:08:42.750,0,2,1,3,2,269722,496,-283,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,1,2,4,3,2,280192,611,-226,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,2,4,2,2,3,280714,-9,33,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,3,1,4,3,3,475387,-36,-713,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,4,0,3,2,3,521854,-152,749,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,5,2,4,3,3,296390,725,-100,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,6,0,3,2,3,522746,-230,779,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,7,1,2,3,3,484066,106,-772,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,8,4,3,3,3,278883,-89,14,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,9,4,0,4,3,291648,-7,129,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,10,4,2,4,3,293837,55,159,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,11,3,4,3,4,277626,-827,205,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,12,0,3,3,3,516106,-321,784,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,13,2,1,3,3,300409,730,-239,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,14,2,4,3,4,300080,762,-227,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,15,3,0,3,3,275109,-856,162,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,16,1,2,3,3,477890,213,-822,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,17,0,4,3,4,515553,-216,726,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,18,0,3,3,3,518950,-303,744,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,19,0,4,3,4,521010,-300,821,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,20,2,4,3,4,298223,792,-148,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,21,3,0,3,3,274108,-843,247,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,22,3,4,3,4,290002,-867,91,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,23,0,4,3,4,522544,-197,761,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,24,3,4,3,4,295675,-887,-15,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,25,1,2,3,3,473899,341,-806,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,26,2,4,3,4,294423,834,-99,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,27,1,2,3,3,471491,363,-843,5,1,0,0,0,0,4
2026-04-13 14:08:42.750,28,3,4,3,4,307410,-735,-52,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,29,1,4,3,4,483082,218,-803,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,30,1,2,3,3,482132,254,-807,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,31,0,3,3,3,525155,-362,738,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,32,4,2,4,3,273105,94,94,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,33,0,3,3,3,522013,-397,751,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,34,2,1,3,3,287266,829,-155,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,35,1,2,3,3,480994,362,-808,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,36,2,4,3,4,291798,843,-58,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,37,0,4,3,4,516162,-376,801,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,38,2,1,3,3,299074,830,-176,5,1,0,0,0,0,4
2026-04-13 14:08:42.763,39,4,2,4,3,277292,163,-18,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,40,2,1,3,3,304961,803,-284,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,41,1,2,3,3,472154,320,-850,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,42,1,4,3,4,474622,241,-843,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,43,4,0,4,3,288547,128,125,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,44,3,4,3,4,305986,-589,-123,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,45,2,4,3,4,304015,835,-209,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,46,3,4,3,4,316719,-469,-192,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,47,0,3,3,3,519086,-515,674,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,48,1,2,3,3,471816,337,-798,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,49,3,0,3,3,333573,-617,-103,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,50,0,3,3,3,514160,-521,713,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,51,1,3,3,3,483669,199,-716,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,52,4,0,4,3,282368,148,187,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,53,1,2,3,3,481421,170,-753,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,54,0,3,3,3,507496,-565,716,5,1,0,0,0,0,4
2026-04-13 14:08:42.764,55,1,2,3,3,481466,169,-828,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,56,1,2,3,3,480073,142,-833,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,57,0,4,3,4,516899,-416,712,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,58,0,3,3,3,520139,-502,694,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,59,4,2,4,3,275469,172,167,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,60,0,3,3,3,520908,-575,650,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,61,3,0,3,3,324719,-717,-98,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,62,1,2,3,3,470175,173,-859,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,63,4,2,4,3,275384,196,90,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,64,3,4,3,4,331859,-598,-60,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,65,3,4,3,4,342810,-489,-136,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,66,3,4,3,4,344484,-442,-182,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,67,3,4,3,4,348869,-405,-99,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,68,1,2,3,3,469083,284,-828,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,69,1,2,3,3,469059,290,-879,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,70,0,4,3,4,517112,-426,671,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,71,4,2,4,3,268058,220,55,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,72,4,2,4,3,273357,231,-41,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,73,0,3,3,3,516198,-497,718,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,74,3,0,3,3,348043,-413,9,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,75,3,4,3,4,361587,-349,-124,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,76,3,0,3,3,388901,-545,-183,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,77,0,4,3,4,514388,-413,754,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,78,2,1,3,3,276542,786,-330,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,79,1,4,3,4,453488,228,-899,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,80,1,2,3,3,463269,351,-861,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,81,0,3,3,3,521614,-387,605,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,82,1,4,3,4,465733,258,-875,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,83,0,4,3,4,533197,-241,570,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,84,0,3,3,3,543061,-297,689,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,85,0,4,3,4,547027,-205,703,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,86,2,4,3,4,271300,792,-264,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,87,3,0,3,3,391066,-637,-49,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,88,3,0,3,3,409242,-691,111,5,1,0,0,0,0,4
2026-04-13 14:08:42.782,89,0,3,3,3,539222,-204,731,5,1,0,0,0,0,4
