timestamp,sample_idx,s1,s2,deg_s1,deg_s2,err32,s1x_raw,s1y_raw,node_count,conn,rm,iso,iso_id,ins,ins_id,fpga_ts_cycles,iter_us
2026-04-13 18:06:44.973,85,0,1,1,1,769826,-221,616,2,1,0,0,39,0,39,1332863,0.000
2026-04-13 18:06:44.974,86,1,0,1,1,755819,427,-545,2,1,0,0,39,0,39,1347551,544.000
2026-04-13 18:06:44.974,87,0,1,1,1,796029,-410,510,2,1,0,0,39,0,39,1362239,544.000
2026-04-13 18:06:44.974,88,0,1,1,1,803120,-532,502,2,1,0,0,39,0,39,1376927,544.000
2026-04-13 18:06:44.974,89,0,1,1,1,812644,-432,593,2,1,0,0,39,0,39,1391615,544.000
2026-04-13 18:06:44.975,90,0,1,1,1,841291,-583,439,2,1,0,0,39,0,39,1406303,544.000
2026-04-13 18:06:44.975,91,0,1,1,1,844310,-679,435,2,1,0,0,39,0,39,1420991,544.000
2026-04-13 18:06:44.975,92,1,0,1,1,750028,428,-674,2,1,0,0,39,0,39,1435679,544.000
2026-04-13 18:06:44.975,93,0,1,1,1,878433,-440,479,2,1,0,0,39,0,39,1450367,544.000
2026-04-13 18:06:44.975,94,0,1,1,1,879753,-510,524,2,1,0,0,39,0,39,1465055,544.000
2026-04-13 18:06:44.976,95,1,0,1,1,766992,237,-625,2,1,0,0,39,0,39,1479743,544.000
2026-04-13 18:06:44.976,96,1,0,1,1,771945,146,-683,2,1,0,0,39,0,39,1494431,544.000
2026-04-13 18:06:44.976,97,0,1,1,1,881039,-399,585,2,1,0,0,39,0,39,1509119,544.000
2026-04-13 18:06:44.976,98,1,0,1,1,777541,24,-635,2,1,0,0,39,0,39,1523807,544.000
2026-04-13 18:06:44.976,99,1,0,1,1,815869,268,-623,3,1,0,0,39,1,2,1538495,544.000
2026-04-13 18:06:44.037,0,1,2,1,2,412632,275,-528,3,1,0,0,39,0,2,1637823,3678.815
2026-04-13 18:06:44.038,1,1,2,1,2,445771,457,-397,3,1,0,0,39,0,2,1652510,543.963
2026-04-13 18:06:44.038,2,2,1,2,1,436160,8,2,3,1,0,0,39,0,2,1667198,544.000
2026-04-13 18:06:44.049,3,1,2,1,2,468645,286,-496,3,1,0,0,39,0,2,1681886,544.000
2026-04-13 18:06:44.050,4,0,2,1,2,435823,-349,669,3,1,0,0,39,0,2,1696574,544.000
2026-04-13 18:06:44.050,5,1,2,1,2,526369,500,-289,3,1,0,0,39,0,2,1711262,544.000
2026-04-13 18:06:44.050,6,0,2,1,2,434788,-369,724,3,1,0,0,39,0,2,1725950,544.000
2026-04-13 18:06:44.050,7,1,2,1,2,546390,480,-476,3,1,0,0,39,0,2,1740638,544.000
2026-04-13 18:06:44.050,8,2,0,2,1,431032,-79,-8,3,1,0,0,39,0,2,1755326,544.000
2026-04-13 18:06:44.051,9,2,0,2,1,443950,0,114,3,1,0,0,39,0,2,1770014,544.000
