timestamp,snap_idx,node_a,node_b,age_stored,true_age
2026-04-13 14:04:52.835,18,4,5,11,10
2026-04-13 14:04:52.853,19,0,4,1,0
2026-04-13 14:04:52.853,19,0,5,3,2
2026-04-13 14:04:52.853,19,1,2,4,3
2026-04-13 14:04:52.853,19,1,3,46,45
2026-04-13 14:04:52.853,19,1,4,1,0
2026-04-13 14:04:52.853,19,2,4,3,2
2026-04-13 14:04:52.853,19,3,4,5,4
2026-04-13 14:04:52.853,19,3,5,1,0
2026-04-13 14:04:52.853,19,4,5,17,16
2026-04-13 14:04:52.853,20,0,4,6,5
2026-04-13 14:04:52.853,20,0,5,1,0
2026-04-13 14:04:52.853,20,1,2,2,1
2026-04-13 14:04:52.853,20,1,4,1,0
2026-04-13 14:04:52.853,20,2,4,3,2
2026-04-13 14:04:52.853,20,3,4,1,0
2026-04-13 14:04:52.853,20,3,5,4,3
2026-04-13 14:04:52.853,20,4,5,28,27
2026-04-13 14:04:52.868,21,0,4,13,12
2026-04-13 14:04:52.868,21,0,5,1,0
2026-04-13 14:04:52.868,21,1,2,1,0
2026-04-13 14:04:52.868,21,1,6,1,0
2026-04-13 14:04:52.868,21,2,4,4,3
2026-04-13 14:04:52.868,21,3,4,5,4
2026-04-13 14:04:52.868,21,3,5,1,0
2026-04-13 14:04:52.868,21,4,5,35,34
2026-04-13 14:04:52.868,21,4,6,1,0
2026-04-13 14:04:52.886,22,0,4,2,1
2026-04-13 14:04:52.886,22,0,5,1,0
2026-04-13 14:04:52.886,22,1,2,3,2
2026-04-13 14:04:52.886,22,1,6,1,0
2026-04-13 14:04:52.886,22,2,4,4,3
2026-04-13 14:04:52.886,22,2,6,1,0
2026-04-13 14:04:52.886,22,3,4,3,2
2026-04-13 14:04:52.886,22,3,5,3,2
2026-04-13 14:04:52.886,22,4,5,40,39
2026-04-13 14:04:52.886,22,4,6,3,2
2026-04-13 14:04:52.901,23,0,2,2,1
2026-04-13 14:04:52.901,23,0,4,2,1
2026-04-13 14:04:52.901,23,0,5,1,0
2026-04-13 14:04:52.901,23,1,2,1,0
2026-04-13 14:04:52.901,23,1,6,1,0
2026-04-13 14:04:52.901,23,2,4,12,11
2026-04-13 14:04:52.901,23,2,6,7,6
2026-04-13 14:04:52.901,23,3,4,3,2
2026-04-13 14:04:52.901,23,3,5,6,5
2026-04-13 14:04:52.901,23,4,5,46,45
2026-04-13 14:04:52.901,23,4,6,1,0
2026-04-13 14:04:52.918,24,0,2,8,7
2026-04-13 14:04:52.918,24,0,4,1,0
2026-04-13 14:04:52.918,24,0,5,3,2
2026-04-13 14:04:52.918,24,1,2,2,1
2026-04-13 14:04:52.918,24,1,6,1,0
2026-04-13 14:04:52.918,24,2,4,2,1
2026-04-13 14:04:52.918,24,2,6,13,12
2026-04-13 14:04:52.918,24,3,4,7,6
2026-04-13 14:04:52.918,24,3,5,1,0
2026-04-13 14:04:52.918,24,4,5,51,50
2026-04-13 14:04:52.918,24,4,6,3,2
2026-04-13 14:04:52.918,25,0,2,11,10
2026-04-13 14:04:52.918,25,0,4,6,5
2026-04-13 14:04:52.918,25,0,5,1,0
2026-04-13 14:04:52.918,25,1,2,1,0
2026-04-13 14:04:52.918,25,1,6,1,0
2026-04-13 14:04:52.918,25,2,4,4,3
2026-04-13 14:04:52.918,25,2,6,15,14
2026-04-13 14:04:52.918,25,3,4,1,0
2026-04-13 14:04:52.918,25,3,5,4,3
2026-04-13 14:04:52.918,25,4,6,2,1
2026-04-13 14:04:52.935,26,0,2,18,17
2026-04-13 14:04:52.935,26,0,4,13,12
2026-04-13 14:04:52.935,26,0,7,1,0
2026-04-13 14:04:52.935,26,1,2,1,0
2026-04-13 14:04:52.935,26,1,6,2,1
2026-04-13 14:04:52.935,26,2,4,8,7
2026-04-13 14:04:52.935,26,2,6,19,18
2026-04-13 14:04:52.935,26,3,4,5,4
2026-04-13 14:04:52.935,26,3,5,1,0
2026-04-13 14:04:52.935,26,4,6,1,0
2026-04-13 14:04:52.935,26,5,7,1,0
2026-04-13 14:04:52.952,27,0,2,26,25
2026-04-13 14:04:52.952,27,0,4,2,1
2026-04-13 14:04:52.952,27,0,7,1,0
2026-04-13 14:04:52.952,27,1,2,2,1
2026-04-13 14:04:52.952,27,1,6,1,0
2026-04-13 14:04:52.952,27,2,4,4,3
2026-04-13 14:04:52.952,27,2,6,24,23
2026-04-13 14:04:52.952,27,3,4,3,2
2026-04-13 14:04:52.952,27,3,5,1,0
2026-04-13 14:04:52.952,27,4,6,2,1
2026-04-13 14:04:52.952,27,5,7,2,1
2026-04-13 14:04:52.969,28,0,2,2,1
2026-04-13 14:04:52.969,28,0,4,2,1
2026-04-13 14:04:52.969,28,0,7,1,0
2026-04-13 14:04:52.969,28,1,2,1,0
2026-04-13 14:04:52.969,28,1,6,1,0
2026-04-13 14:04:52.969,28,2,4,1,0
2026-04-13 14:04:52.969,28,2,6,30,29
2026-04-13 14:04:52.969,28,3,4,3,2
2026-04-13 14:04:52.969,28,3,5,2,1
2026-04-13 14:04:52.969,28,4,6,3,2
2026-04-13 14:04:52.969,28,5,7,2,1
2026-04-13 14:04:52.969,29,0,2,8,7
2026-04-13 14:04:52.969,29,0,4,1,0
2026-04-13 14:04:52.969,29,0,7,2,1
2026-04-13 14:04:52.969,29,1,2,1,0
2026-04-13 14:04:52.969,29,1,6,1,0
2026-04-13 14:04:52.969,29,2,4,3,2
2026-04-13 14:04:52.969,29,2,6,36,35
2026-04-13 14:04:52.969,29,3,4,7,6
2026-04-13 14:04:52.969,29,3,5,3,2
2026-04-13 14:04:52.969,29,4,6,4,3
2026-04-13 14:04:52.969,29,5,7,1,0
2026-04-13 14:04:52.985,30,0,2,9,8
2026-04-13 14:04:52.985,30,0,4,5,4
2026-04-13 14:04:52.985,30,0,5,1,0
2026-04-13 14:04:52.985,30,0,7,1,0
2026-04-13 14:04:52.985,30,1,2,1,0
2026-04-13 14:04:52.985,30,1,6,1,0
2026-04-13 14:04:52.985,30,2,4,2,1
2026-04-13 14:04:52.985,30,2,6,39,38
2026-04-13 14:04:52.985,30,3,4,6,5
2026-04-13 14:04:52.985,30,3,5,1,0
2026-04-13 14:04:52.985,30,4,6,2,1
2026-04-13 14:04:52.985,30,5,7,3,2
2026-04-13 14:04:52.003,31,0,2,13,12
2026-04-13 14:04:52.003,31,0,4,10,9
2026-04-13 14:04:52.003,31,0,5,8,7
2026-04-13 14:04:52.003,31,0,7,1,0
2026-04-13 14:04:52.003,31,1,2,1,0
2026-04-13 14:04:52.003,31,1,6,3,2
2026-04-13 14:04:52.003,31,2,6,42,41
2026-04-13 14:04:52.003,31,2,8,1,0
2026-04-13 14:04:52.003,31,3,4,9,8
2026-04-13 14:04:52.003,31,3,5,2,1
2026-04-13 14:04:52.003,31,4,6,1,0
2026-04-13 14:04:52.003,31,4,8,1,0
2026-04-13 14:04:52.003,31,5,7,2,1
2026-04-13 14:04:52.019,32,0,2,19,18
2026-04-13 14:04:52.019,32,0,4,14,13
2026-04-13 14:04:52.019,32,0,5,11,10
2026-04-13 14:04:52.019,32,0,7,1,0
2026-04-13 14:04:52.019,32,0,8,2,1
2026-04-13 14:04:52.019,32,1,2,3,2
2026-04-13 14:04:52.019,32,1,6,1,0
2026-04-13 14:04:52.019,32,2,6,46,45
2026-04-13 14:04:52.019,32,2,8,1,0
2026-04-13 14:04:52.019,32,3,4,12,11
2026-04-13 14:04:52.019,32,3,5,1,0
2026-04-13 14:04:52.019,32,4,6,2,1
2026-04-13 14:04:52.019,32,4,8,1,0
2026-04-13 14:04:52.019,32,5,7,2,1
2026-04-13 14:04:52.019,33,0,2,25,24
2026-04-13 14:04:52.019,33,0,4,16,15
2026-04-13 14:04:52.019,33,0,5,14,13
2026-04-13 14:04:52.019,33,0,7,1,0
2026-04-13 14:04:52.019,33,0,8,5,4
2026-04-13 14:04:52.019,33,1,2,1,0
2026-04-13 14:04:52.019,33,1,6,1,0
2026-04-13 14:04:52.019,33,2,8,1,0
2026-04-13 14:04:52.019,33,3,4,1,0
2026-04-13 14:04:52.019,33,3,5,2,1
2026-04-13 14:04:52.019,33,4,6,1,0
2026-04-13 14:04:52.019,33,4,8,2,1
2026-04-13 14:04:52.019,33,5,7,2,1
2026-04-13 14:04:52.036,34,0,2,29,28
2026-04-13 14:04:52.036,34,0,4,22,21
2026-04-13 14:04:52.036,34,0,5,20,19
2026-04-13 14:04:52.036,34,0,7,1,0
2026-04-13 14:04:52.036,34,0,8,1,0
2026-04-13 14:04:52.036,34,1,2,3,2
2026-04-13 14:04:52.036,34,1,6,1,0
2026-04-13 14:04:52.036,34,2,8,2,1
2026-04-13 14:04:52.036,34,3,4,5,4
2026-04-13 14:04:52.036,34,3,5,3,2
2026-04-13 14:04:52.036,34,4,6,4,3
2026-04-13 14:04:52.036,34,4,8,3,2
2026-04-13 14:04:52.036,34,5,7,1,0
2026-04-13 14:04:52.053,35,0,2,30,29
2026-04-13 14:04:52.053,35,0,4,3,2
2026-04-13 14:04:52.053,35,0,5,23,22
2026-04-13 14:04:52.053,35,0,7,1,0
2026-04-13 14:04:52.053,35,0,8,5,4
2026-04-13 14:04:52.053,35,1,2,1,0
2026-04-13 14:04:52.053,35,1,6,1,0
2026-04-13 14:04:52.053,35,2,8,2,1
2026-04-13 14:04:52.053,35,3,4,1,0
2026-04-13 14:04:52.053,35,3,5,3,2
2026-04-13 14:04:52.053,35,4,5,2,1
2026-04-13 14:04:52.053,35,4,6,12,11
2026-04-13 14:04:52.053,35,4,8,1,0
2026-04-13 14:04:52.053,35,5,7,3,2
2026-04-13 14:04:52.069,36,0,2,35,34
2026-04-13 14:04:52.069,36,0,4,9,8
2026-04-13 14:04:52.069,36,0,5,9,8
2026-04-13 14:04:52.069,36,0,7,1,0
2026-04-13 14:04:52.069,36,0,8,9,8
2026-04-13 14:04:52.069,36,1,2,1,0
2026-04-13 14:04:52.069,36,1,9,1,0
2026-04-13 14:04:52.069,36,2,8,1,0
2026-04-13 14:04:52.069,36,3,4,4,3
2026-04-13 14:04:52.069,36,3,5,2,1
2026-04-13 14:04:52.069,36,4,5,9,8
2026-04-13 14:04:52.069,36,4,6,1,0
2026-04-13 14:04:52.069,36,4,8,3,2
2026-04-13 14:04:52.069,36,5,7,1,0
2026-04-13 14:04:52.069,36,6,9,1,0
2026-04-13 14:04:52.069,37,0,2,40,39
2026-04-13 14:04:52.069,37,0,4,12,11
2026-04-13 14:04:52.069,37,0,5,11,10
2026-04-13 14:04:52.069,37,0,7,1,0
2026-04-13 14:04:52.069,37,0,8,2,1
2026-04-13 14:04:52.069,37,1,2,1,0
2026-04-13 14:04:52.069,37,1,9,1,0
2026-04-13 14:04:52.069,37,2,8,3,2
2026-04-13 14:04:52.069,37,3,4,7,6
2026-04-13 14:04:52.069,37,3,5,1,0
2026-04-13 14:04:52.069,37,4,5,10,9
2026-04-13 14:04:52.069,37,4,6,2,1
2026-04-13 14:04:52.069,37,4,8,2,1
2026-04-13 14:04:52.069,37,5,7,2,1
2026-04-13 14:04:52.069,37,6,9,4,3
2026-04-13 14:04:52.069,37,8,9,5,4
2026-04-13 14:04:53.085,38,0,2,45,44
2026-04-13 14:04:53.085,38,0,4,14,13
2026-04-13 14:04:53.085,38,0,5,14,13
2026-04-13 14:04:53.085,38,0,7,1,0
2026-04-13 14:04:53.085,38,0,8,5,4
2026-04-13 14:04:53.085,38,1,2,1,0
2026-04-13 14:04:53.085,38,1,8,1,0
2026-04-13 14:04:53.085,38,1,9,2,1
2026-04-13 14:04:53.085,38,2,8,2,1
2026-04-13 14:04:53.085,38,3,4,1,0
2026-04-13 14:04:53.085,38,3,5,4,3
2026-04-13 14:04:53.085,38,4,5,13,12
2026-04-13 14:04:53.085,38,4,6,1,0
2026-04-13 14:04:53.085,38,4,8,2,1
2026-04-13 14:04:53.085,38,5,7,2,1
2026-04-13 14:04:53.085,38,6,9,7,6
2026-04-13 14:04:53.085,38,8,9,9,8
2026-04-13 14:04:53.102,39,0,2,49,48
2026-04-13 14:04:53.102,39,0,4,20,19
2026-04-13 14:04:53.102,39,0,5,19,18
2026-04-13 14:04:53.102,39,0,7,1,0
2026-04-13 14:04:53.102,39,0,8,1,0
2026-04-13 14:04:53.102,39,1,2,2,1
2026-04-13 14:04:53.102,39,1,8,4,3
2026-04-13 14:04:53.102,39,1,9,2,1
2026-04-13 14:04:53.102,39,2,8,4,3
2026-04-13 14:04:53.102,39,3,4,5,4
2026-04-13 14:04:53.102,39,3,5,2,1
2026-04-13 14:04:53.102,39,4,5,18,17
2026-04-13 14:04:53.102,39,4,6,3,2
2026-04-13 14:04:53.102,39,4,8,4,3
2026-04-13 14:04:53.102,39,5,7,1,0
2026-04-13 14:04:53.102,39,6,9,1,0
2026-04-13 14:04:53.102,39,8,9,12,11
2026-04-13 14:04:53.119,40,0,2,51,50
2026-04-13 14:04:53.119,40,0,4,4,3
2026-04-13 14:04:53.119,40,0,5,23,22
2026-04-13 14:04:53.119,40,0,7,1,0
2026-04-13 14:04:53.119,40,0,8,6,5
2026-04-13 14:04:53.119,40,1,2,4,3
2026-04-13 14:04:53.119,40,1,8,9,8
2026-04-13 14:04:53.119,40,1,9,1,0
2026-04-13 14:04:53.119,40,2,8,2,1
2026-04-13 14:04:53.119,40,3,4,1,0
2026-04-13 14:04:53.119,40,3,5,3,2
2026-04-13 14:04:53.119,40,4,5,2,1
2026-04-13 14:04:53.119,40,4,6,2,1
2026-04-13 14:04:53.119,40,4,8,2,1
2026-04-13 14:04:53.119,40,5,7,2,1
2026-04-13 14:04:53.119,40,6,9,1,0
2026-04-13 14:04:53.119,40,8,9,17,16
2026-04-13 14:04:53.119,41,0,4,11,10
2026-04-13 14:04:53.119,41,0,5,10,9
2026-04-13 14:04:53.119,41,0,7,1,0
2026-04-13 14:04:53.119,41,0,8,5,4
2026-04-13 14:04:53.119,41,1,2,1,0
2026-04-13 14:04:53.119,41,1,8,11,10
2026-04-13 14:04:53.119,41,1,9,2,1
2026-04-13 14:04:53.119,41,2,8,1,0
2026-04-13 14:04:53.119,41,3,4,4,3
2026-04-13 14:04:53.119,41,3,5,2,1
2026-04-13 14:04:53.119,41,4,6,1,0
2026-04-13 14:04:53.119,41,4,8,4,3
2026-04-13 14:04:53.119,41,4,10,1,0
2026-04-13 14:04:53.119,41,5,7,1,0
2026-04-13 14:04:53.119,41,5,10,1,0
2026-04-13 14:04:53.119,41,6,9,1,0
2026-04-13 14:04:53.119,41,8,9,18,17
2026-04-13 14:04:53.136,42,0,4,14,13
2026-04-13 14:04:53.136,42,0,5,13,12
2026-04-13 14:04:53.136,42,0,7,1,0
2026-04-13 14:04:53.136,42,0,8,2,1
2026-04-13 14:04:53.136,42,1,2,1,0
2026-04-13 14:04:53.136,42,1,8,4,3
2026-04-13 14:04:53.136,42,1,9,1,0
2026-04-13 14:04:53.136,42,2,8,3,2
2026-04-13 14:04:53.136,42,3,4,6,5
2026-04-13 14:04:53.136,42,3,5,1,0
2026-04-13 14:04:53.136,42,3,10,2,1
2026-04-13 14:04:53.136,42,4,6,1,0
2026-04-13 14:04:53.136,42,4,8,2,1
2026-04-13 14:04:53.136,42,4,10,1,0
2026-04-13 14:04:53.136,42,5,7,2,1
2026-04-13 14:04:53.136,42,5,10,2,1
2026-04-13 14:04:53.136,42,6,9,4,3
2026-04-13 14:04:53.136,42,8,9,23,22
2026-04-13 14:04:53.159,43,0,4,15,14
2026-04-13 14:04:53.159,43,0,5,16,15
2026-04-13 14:04:53.159,43,0,7,1,0
2026-04-13 14:04:53.159,43,0,8,5,4
2026-04-13 14:04:53.159,43,1,2,1,0
2026-04-13 14:04:53.159,43,1,8,1,0
2026-04-13 14:04:53.159,43,1,9,2,1
2026-04-13 14:04:53.159,43,2,8,2,1
2026-04-13 14:04:53.159,43,3,4,8,7
2026-04-13 14:04:53.159,43,3,5,4,3
2026-04-13 14:04:53.159,43,3,10,2,1
2026-04-13 14:04:53.159,43,4,6,1,0
2026-04-13 14:04:53.159,43,4,8,2,1
2026-04-13 14:04:53.159,43,4,10,1,0
2026-04-13 14:04:53.159,43,5,7,2,1
2026-04-13 14:04:53.159,43,5,10,5,4
2026-04-13 14:04:53.159,43,6,9,7,6
2026-04-13 14:04:53.159,43,8,9,27,26
2026-04-13 14:04:53.159,44,0,4,21,20
2026-04-13 14:04:53.159,44,0,5,21,20
2026-04-13 14:04:53.159,44,0,7,1,0
2026-04-13 14:04:53.159,44,0,8,1,0
2026-04-13 14:04:53.159,44,1,2,2,1
2026-04-13 14:04:53.159,44,1,8,4,3
2026-04-13 14:04:53.159,44,1,9,2,1
2026-04-13 14:04:53.159,44,2,8,4,3
2026-04-13 14:04:53.159,44,3,4,12,11
2026-04-13 14:04:53.159,44,3,5,2,1
2026-04-13 14:04:53.159,44,3,10,3,2
2026-04-13 14:04:53.159,44,4,6,3,2
2026-04-13 14:04:53.159,44,4,8,6,5
2026-04-13 14:04:53.159,44,4,10,2,1
2026-04-13 14:04:53.159,44,5,7,1,0
2026-04-13 14:04:53.159,44,5,10,7,6
2026-04-13 14:04:53.159,44,6,9,1,0
2026-04-13 14:04:53.159,44,8,9,30,29
2026-04-13 14:04:53.186,45,0,4,26,25
2026-04-13 14:04:53.186,45,0,5,24,23
2026-04-13 14:04:53.186,45,0,7,1,0
2026-04-13 14:04:53.186,45,0,8,6,5
2026-04-13 14:04:53.186,45,1,2,4,3
2026-04-13 14:04:53.186,45,1,8,9,8
2026-04-13 14:04:53.186,45,1,9,1,0
2026-04-13 14:04:53.186,45,2,8,2,1
2026-04-13 14:04:53.186,45,3,4,17,16
2026-04-13 14:04:53.186,45,3,5,5,4
2026-04-13 14:04:53.186,45,3,10,1,0
2026-04-13 14:04:53.186,45,4,6,2,1
2026-04-13 14:04:53.186,45,4,8,2,1
2026-04-13 14:04:53.186,45,4,10,3,2
2026-04-13 14:04:53.186,45,5,7,1,0
2026-04-13 14:04:53.186,45,5,10,1,0
2026-04-13 14:04:53.186,45,6,9,1,0
2026-04-13 14:04:53.186,45,8,9,35,34
2026-04-13 14:04:53.186,46,0,4,33,32
2026-04-13 14:04:53.186,46,0,5,33,32
2026-04-13 14:04:53.186,46,0,7,1,0
2026-04-13 14:04:53.186,46,0,10,2,1
2026-04-13 14:04:53.186,46,0,11,1,0
2026-04-13 14:04:53.186,46,1,2,1,0
2026-04-13 14:04:53.186,46,1,8,11,10
2026-04-13 14:04:53.186,46,1,9,2,1
2026-04-13 14:04:53.186,46,2,8,1,0
2026-04-13 14:04:53.186,46,3,4,20,19
2026-04-13 14:04:53.186,46,3,5,2,1
2026-04-13 14:04:53.186,46,3,10,3,2
2026-04-13 14:04:53.186,46,4,6,1,0
2026-04-13 14:04:53.186,46,4,8,4,3
2026-04-13 14:04:53.186,46,4,10,6,5
2026-04-13 14:04:53.186,46,5,7,1,0
2026-04-13 14:04:53.186,46,5,10,6,5
2026-04-13 14:04:53.186,46,6,9,1,0
2026-04-13 14:04:53.186,46,8,9,36,35
2026-04-13 14:04:53.186,46,8,11,1,0
2026-04-13 14:04:53.202,47,0,4,35,34
2026-04-13 14:04:53.202,47,0,5,35,34
2026-04-13 14:04:53.202,47,0,7,1,0
2026-04-13 14:04:53.202,47,0,10,5,4
2026-04-13 14:04:53.202,47,0,11,1,0
2026-04-13 14:04:53.202,47,1,2,1,0
2026-04-13 14:04:53.202,47,1,8,13,12
2026-04-13 14:04:53.202,47,1,9,1,0
2026-04-13 14:04:53.202,47,2,8,2,1
2026-04-13 14:04:53.202,47,3,4,22,21
2026-04-13 14:04:53.202,47,3,5,1,0
2026-04-13 14:04:53.202,47,3,10,6,5
2026-04-13 14:04:53.202,47,4,6,1,0
2026-04-13 14:04:53.202,47,4,8,1,0
2026-04-13 14:04:53.202,47,4,10,1,0
2026-04-13 14:04:53.202,47,5,7,2,1
2026-04-13 14:04:53.202,47,5,10,7,6
2026-04-13 14:04:53.202,47,6,9,4,3
2026-04-13 14:04:53.202,47,8,9,39,38
2026-04-13 14:04:53.202,47,8,11,1,0
2026-04-13 14:04:53.222,48,0,4,36,35
2026-04-13 14:04:53.222,48,0,5,38,37
2026-04-13 14:04:53.222,48,0,7,1,0
2026-04-13 14:04:53.222,48,0,10,7,6
2026-04-13 14:04:53.222,48,0,11,1,0
2026-04-13 14:04:53.222,48,1,2,1,0
2026-04-13 14:04:53.222,48,1,8,1,0
2026-04-13 14:04:53.222,48,1,9,2,1
2026-04-13 14:04:53.222,48,2,8,2,1
2026-04-13 14:04:53.222,48,3,4,24,23
2026-04-13 14:04:53.222,48,3,5,4,3
2026-04-13 14:04:53.222,48,3,10,2,1
2026-04-13 14:04:53.222,48,4,6,1,0
2026-04-13 14:04:53.222,48,4,8,3,2
2026-04-13 14:04:53.222,48,4,10,1,0
2026-04-13 14:04:53.222,48,5,7,2,1
2026-04-13 14:04:53.222,48,5,10,10,9
2026-04-13 14:04:53.222,48,6,9,7,6
2026-04-13 14:04:53.222,48,8,9,43,42
2026-04-13 14:04:53.222,48,8,11,2,1
2026-04-13 14:04:53.235,49,0,4,41,40
2026-04-13 14:04:53.235,49,0,5,42,41
2026-04-13 14:04:53.235,49,0,7,1,0
2026-04-13 14:04:53.235,49,0,10,9,8
2026-04-13 14:04:53.235,49,0,11,3,2
2026-04-13 14:04:53.235,49,1,2,2,1
2026-04-13 14:04:53.235,49,1,8,3,2
2026-04-13 14:04:53.235,49,1,9,2,1
2026-04-13 14:04:53.235,49,2,8,3,2
2026-04-13 14:04:53.235,49,3,4,28,27
2026-04-13 14:04:53.235,49,3,5,2,1
2026-04-13 14:04:53.235,49,3,10,3,2
2026-04-13 14:04:53.235,49,4,6,3,2
2026-04-13 14:04:53.235,49,4,8,6,5
2026-04-13 14:04:53.235,49,4,10,2,1
2026-04-13 14:04:53.235,49,5,7,1,0
2026-04-13 14:04:53.235,49,5,10,12,11
2026-04-13 14:04:53.235,49,6,9,1,0
2026-04-13 14:04:53.235,49,8,9,45,44
2026-04-13 14:04:53.235,49,8,11,1,0
2026-04-13 14:04:53.236,50,0,4,46,45
2026-04-13 14:04:53.236,50,0,5,45,44
2026-04-13 14:04:53.236,50,0,7,1,0
2026-04-13 14:04:53.236,50,0,10,14,13
2026-04-13 14:04:53.236,50,0,11,5,4
2026-04-13 14:04:53.236,50,1,2,4,3
2026-04-13 14:04:53.236,50,1,8,8,7
2026-04-13 14:04:53.236,50,1,9,1,0
2026-04-13 14:04:53.236,50,2,8,6,5
2026-04-13 14:04:53.236,50,3,4,33,32
2026-04-13 14:04:53.236,50,3,5,5,4
2026-04-13 14:04:53.236,50,3,10,1,0
