timestamp,snap_idx,node_id,active,degree,x_int,y_int,x_norm,y_norm
2026-04-13 14:02:04.568,4,17,1,1,834,-247,0.834000,-0.247000
2026-04-13 14:02:04.568,4,18,1,2,-515,794,-0.515000,0.794000
2026-04-13 14:02:04.568,4,19,1,3,267,-966,0.267000,-0.966000
2026-04-13 14:02:04.568,4,20,1,2,77,476,0.077000,0.476000
2026-04-13 14:02:04.568,4,21,1,2,-314,45,-0.314000,0.045000
2026-04-13 14:02:04.568,4,22,1,2,-427,912,-0.427000,0.912000
2026-04-13 14:02:04.568,4,23,1,2,64,-869,0.064000,-0.869000
2026-04-13 14:02:04.568,4,24,1,2,845,-105,0.845000,-0.105000
2026-04-13 14:02:04.568,4,25,1,1,-856,265,-0.856000,0.265000
2026-04-13 14:02:04.568,4,26,1,2,213,144,0.213000,0.144000
2026-04-13 14:02:04.568,4,27,1,2,-178,783,-0.178000,0.783000
2026-04-13 14:02:04.568,4,28,1,2,-386,-145,-0.386000,-0.145000
2026-04-13 14:02:04.568,4,29,1,2,911,-4,0.911000,-0.004000
2026-04-13 14:02:04.568,4,30,1,2,67,601,0.067000,0.601000
2026-04-13 14:02:04.568,4,31,1,2,-959,-71,-0.959000,-0.071000
2026-04-13 14:02:04.568,4,32,1,2,327,-839,0.327000,-0.839000
2026-04-13 14:02:04.568,4,33,1,2,-669,782,-0.669000,0.782000
2026-04-13 14:02:04.568,4,34,1,1,558,-735,0.558000,-0.735000
2026-04-13 14:02:04.568,4,35,1,2,-202,-405,-0.202000,-0.405000
2026-04-13 14:02:04.568,4,36,1,1,738,-600,0.738000,-0.600000
2026-04-13 14:02:04.568,4,37,1,2,-790,507,-0.790000,0.507000
2026-04-13 14:02:04.568,4,38,1,2,121,-971,0.121000,-0.971000
2026-04-13 14:02:04.568,4,39,1,0,784,-449,0.784000,-0.449000
2026-04-13 14:02:04.573,5,0,1,2,-39,723,-0.039000,0.723000
2026-04-13 14:02:04.573,5,1,1,1,630,-784,0.630000,-0.784000
2026-04-13 14:02:04.573,5,2,1,1,944,179,0.944000,0.179000
2026-04-13 14:02:04.573,5,3,1,1,-964,-290,-0.964000,-0.290000
2026-04-13 14:02:04.573,5,4,1,2,-210,-525,-0.210000,-0.525000
2026-04-13 14:02:04.573,5,5,1,2,-864,423,-0.864000,0.423000
2026-04-13 14:02:04.573,5,6,1,2,-101,-755,-0.101000,-0.755000
2026-04-13 14:02:04.573,5,7,1,2,-701,648,-0.701000,0.648000
2026-04-13 14:02:04.573,5,8,1,1,285,-286,0.285000,-0.286000
2026-04-13 14:02:04.573,5,9,1,2,449,-939,0.449000,-0.939000
2026-04-13 14:02:04.573,5,10,1,1,-371,261,-0.371000,0.261000
2026-04-13 14:02:04.573,5,11,1,2,191,371,0.191000,0.371000
2026-04-13 14:02:04.573,5,12,1,1,-937,76,-0.937000,0.076000
2026-04-13 14:02:04.573,5,13,1,2,-284,939,-0.284000,0.939000
2026-04-13 14:02:04.573,5,14,1,1,784,-550,0.784000,-0.550000
2026-04-13 14:02:04.573,5,15,1,2,256,-40,0.256000,-0.040000
2026-04-13 14:02:04.573,5,16,1,2,-284,-296,-0.284000,-0.296000
2026-04-13 14:02:04.573,5,17,1,1,835,-233,0.835000,-0.233000
2026-04-13 14:02:04.573,5,18,1,2,-515,793,-0.515000,0.793000
2026-04-13 14:02:04.573,5,19,1,3,267,-966,0.267000,-0.966000
2026-04-13 14:02:04.573,5,20,1,2,76,475,0.076000,0.475000
2026-04-13 14:02:04.573,5,21,1,2,-303,23,-0.303000,0.023000
2026-04-13 14:02:04.573,5,22,1,2,-425,891,-0.425000,0.891000
2026-04-13 14:02:04.573,5,23,1,2,63,-869,0.063000,-0.869000
2026-04-13 14:02:04.573,5,24,1,2,854,-102,0.854000,-0.102000
2026-04-13 14:02:04.573,5,25,1,1,-856,265,-0.856000,0.265000
2026-04-13 14:02:04.573,5,26,1,2,201,152,0.201000,0.152000
2026-04-13 14:02:04.573,5,27,1,2,-180,783,-0.180000,0.783000
2026-04-13 14:02:04.573,5,28,1,2,-386,-145,-0.386000,-0.145000
2026-04-13 14:02:04.573,5,29,1,2,910,-5,0.910000,-0.005000
2026-04-13 14:02:04.573,5,30,1,2,54,601,0.054000,0.601000
2026-04-13 14:02:04.573,5,31,1,2,-965,-65,-0.965000,-0.065000
2026-04-13 14:02:04.573,5,32,1,2,327,-841,0.327000,-0.841000
2026-04-13 14:02:04.573,5,33,1,2,-669,782,-0.669000,0.782000
2026-04-13 14:02:04.573,5,34,1,1,558,-735,0.558000,-0.735000
2026-04-13 14:02:04.573,5,35,1,2,-202,-405,-0.202000,-0.405000
2026-04-13 14:02:04.573,5,36,1,1,738,-600,0.738000,-0.600000
2026-04-13 14:02:04.573,5,37,1,2,-790,507,-0.790000,0.507000
2026-04-13 14:02:04.573,5,38,1,2,121,-971,0.121000,-0.971000
2026-04-13 14:02:04.573,5,39,1,0,784,-449,0.784000,-0.449000
2026-04-13 14:02:04.605,6,0,1,1,-383,659,-0.383000,0.659000
2026-04-13 14:02:04.605,6,1,1,1,597,-542,0.597000,-0.542000
2026-04-13 14:02:04.605,6,2,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,13,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,14,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,15,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,16,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,17,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,18,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,19,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,20,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,21,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,22,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,23,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,24,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,25,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,26,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,27,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,28,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,29,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,30,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,31,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,32,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,33,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,34,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,35,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,36,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,37,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,38,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,6,39,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,0,1,1,-485,575,-0.485000,0.575000
2026-04-13 14:02:04.605,7,1,1,1,575,-330,0.575000,-0.330000
2026-04-13 14:02:04.605,7,2,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,13,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,14,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,15,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,16,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,17,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,18,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,19,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,20,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,21,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,22,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,23,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,24,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,25,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,26,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,27,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,28,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,29,0,0,0,0,0.000000,0.000000
