timestamp,snap_idx,node_id,active,degree,x_int,y_int,x_norm,y_norm
2026-04-13 14:04:52.640,1,0,1,1,-398,581,-0.398000,0.581000
2026-04-13 14:04:52.640,1,1,1,1,268,-623,0.268000,-0.623000
2026-04-13 14:04:52.640,1,2,1,2,-65,-21,-0.065000,-0.021000
2026-04-13 14:04:52.640,1,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,13,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,14,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,15,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,16,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,17,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,18,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,19,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,20,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,21,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,22,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,23,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,24,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,25,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,26,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,27,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,28,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,29,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,30,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,31,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,32,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,33,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,34,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,35,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,36,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,37,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,38,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.640,1,39,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,0,1,1,-518,674,-0.518000,0.674000
2026-04-13 14:04:52.651,2,1,1,1,593,-569,0.593000,-0.569000
2026-04-13 14:04:52.651,2,2,1,2,44,280,0.044000,0.280000
2026-04-13 14:04:52.651,2,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,13,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,14,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,15,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,16,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,17,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,18,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,19,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,20,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,21,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,22,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,23,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,24,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,25,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,26,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,27,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,28,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,29,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,30,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,31,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,32,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,33,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,34,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,35,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,36,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,37,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,38,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,2,39,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,0,1,2,-531,563,-0.531000,0.563000
2026-04-13 14:04:52.651,3,1,1,2,537,-479,0.537000,-0.479000
2026-04-13 14:04:52.651,3,2,1,2,326,225,0.326000,0.225000
2026-04-13 14:04:52.651,3,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:04:52.651,3,13,0,0,0,0,0.000000,0.000000
