timestamp,snap_idx,node_id,active,degree,x_int,y_int,x_norm,y_norm,fpga_ts_cycles
2026-04-15 18:16:29.665,0,0,1,1,-207,473,-0.207000,0.473000,1538495
2026-04-15 18:16:29.665,0,1,1,1,50,-678,0.050000,-0.678000,1538495
2026-04-15 18:16:29.665,0,2,1,2,-79,-103,-0.079000,-0.103000,1538495
2026-04-15 18:16:29.665,0,3,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,4,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,5,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,6,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,7,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,8,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,9,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,10,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,11,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,12,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,13,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,14,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,15,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,16,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,17,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,18,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,19,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,20,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,21,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,22,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,23,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,24,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,25,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,26,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,27,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,28,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,29,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,30,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,31,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,32,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,33,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,34,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,35,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,36,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,37,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,38,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.665,0,39,0,0,0,0,0.000000,0.000000,1538495
2026-04-15 18:16:29.710,1,0,1,2,-417,-91,-0.417000,-0.091000,2357539
2026-04-15 18:16:29.710,1,1,1,2,298,-631,0.298000,-0.631000,2357539
2026-04-15 18:16:29.710,1,2,1,2,264,448,0.264000,0.448000,2357539
2026-04-15 18:16:29.710,1,3,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,4,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,5,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,6,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,7,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,8,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,9,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,10,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,11,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,12,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,13,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,14,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,15,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,16,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,17,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,18,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,19,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,20,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,21,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,22,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,23,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,24,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,25,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,26,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,27,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,28,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,29,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,30,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,31,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,32,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,33,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,34,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,35,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,36,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,37,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,38,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.710,1,39,0,0,0,0,0.000000,0.000000,2357539
2026-04-15 18:16:29.743,2,0,1,2,-523,363,-0.523000,0.363000,3177017
2026-04-15 18:16:29.743,2,1,1,2,104,-716,0.104000,-0.716000,3177017
2026-04-15 18:16:29.743,2,2,1,2,119,514,0.119000,0.514000,3177017
2026-04-15 18:16:29.743,2,3,1,2,-202,438,-0.202000,0.438000,3177017
2026-04-15 18:16:29.743,2,4,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,5,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,6,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,7,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,8,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,9,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,10,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,11,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,12,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,13,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,14,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,15,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,16,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,17,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,18,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,19,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,20,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,21,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,22,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,23,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,24,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,25,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,26,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,27,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,28,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,29,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,30,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,31,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,32,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,33,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,34,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,35,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,36,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,37,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,38,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.743,2,39,0,0,0,0,0.000000,0.000000,3177017
2026-04-15 18:16:29.776,3,0,1,2,-538,-112,-0.538000,-0.112000,3997635
2026-04-15 18:16:29.776,3,1,1,3,234,-670,0.234000,-0.670000,3997635
2026-04-15 18:16:29.776,3,2,1,2,673,113,0.673000,0.113000,3997635
2026-04-15 18:16:29.776,3,3,1,3,22,499,0.022000,0.499000,3997635
2026-04-15 18:16:29.776,3,4,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,5,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,6,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,7,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,8,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,9,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,10,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,11,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,12,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,13,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,14,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,15,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,16,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,17,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,18,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,19,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,20,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,21,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,22,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,23,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,24,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,25,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,26,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,27,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,28,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,29,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,30,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,31,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,32,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,33,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,34,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,35,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,36,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,37,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,38,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.776,3,39,0,0,0,0,0.000000,0.000000,3997635
2026-04-15 18:16:29.792,4,0,1,2,-537,-211,-0.537000,-0.211000,4818682
2026-04-15 18:16:29.792,4,1,1,3,93,-730,0.093000,-0.730000,4818682
2026-04-15 18:16:29.792,4,2,1,2,501,66,0.501000,0.066000,4818682
2026-04-15 18:16:29.792,4,3,1,3,-244,521,-0.244000,0.521000,4818682
2026-04-15 18:16:29.792,4,4,1,2,297,-332,0.297000,-0.332000,4818682
2026-04-15 18:16:29.792,4,5,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,6,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,7,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,8,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,9,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,10,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,11,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,12,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,13,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,14,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,15,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,16,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,17,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,18,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,19,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,20,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,21,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,22,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,23,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,24,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,25,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,26,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,27,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,28,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,29,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,30,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,31,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,32,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,33,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,34,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,35,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,36,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,37,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,38,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.792,4,39,0,0,0,0,0.000000,0.000000,4818682
2026-04-15 18:16:29.826,5,0,1,2,-539,-115,-0.539000,-0.115000,5641026
2026-04-15 18:16:29.826,5,1,1,2,157,-734,0.157000,-0.734000,5641026
2026-04-15 18:16:29.826,5,2,1,2,759,141,0.759000,0.141000,5641026
2026-04-15 18:16:29.826,5,3,1,2,47,526,0.047000,0.526000,5641026
2026-04-15 18:16:29.826,5,4,1,2,346,-286,0.346000,-0.286000,5641026
2026-04-15 18:16:29.826,5,5,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,6,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,7,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,8,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,9,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,10,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,11,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,12,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,13,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,14,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,15,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,16,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,17,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,18,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,19,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,20,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,21,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,22,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,23,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,24,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,25,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,26,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,27,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,28,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,29,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,30,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,31,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,32,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,33,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,34,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,35,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,36,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,37,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,38,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.826,5,39,0,0,0,0,0.000000,0.000000,5641026
2026-04-15 18:16:29.859,6,0,1,2,-537,-210,-0.537000,-0.210000,6462170
2026-04-15 18:16:29.859,6,1,1,2,29,-756,0.029000,-0.756000,6462170
2026-04-15 18:16:29.859,6,2,1,2,567,230,0.567000,0.230000,6462170
2026-04-15 18:16:29.859,6,3,1,2,-241,524,-0.241000,0.524000,6462170
2026-04-15 18:16:29.859,6,4,1,2,496,-454,0.496000,-0.454000,6462170
2026-04-15 18:16:29.859,6,5,1,2,-389,157,-0.389000,0.157000,6462170
2026-04-15 18:16:29.859,6,6,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,7,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,8,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,9,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,10,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,11,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,12,0,0,0,0,0.000000,0.000000,6462170
2026-04-15 18:16:29.859,6,13,0,0,0,0,0.000000,0.000000,6462170
